model,track_id,class,enter_time_s,exit_time_s,duration_s,enter_frame,exit_frame,enter_cx,enter_cy,exit_cx,exit_cy,avg_conf_in_region,max_conf_in_region,frames_in_region
default,18951,truck,529.7666666666667,529.8333333333334,0.06666666666671972,15893,15895,883.23645,360.26282,883.23645,360.26282,0.4361972212791443,0.4361972212791443,1
default,18958,truck,529.8666666666667,600.7,70.83333333333337,15896,18021,846.049,390.32748,832.29626,378.2888,0.45326126366853714,0.5233194828033447,4
default,18976,car,537.4333333333333,537.6,0.16666666666674246,16123,16128,293.3789,362.89343,268.4708,395.09662,0.7702774405479431,0.840009868144989,5
default,18994,truck,530.9,600.7,69.80000000000007,15927,18021,953.20447,397.94244,940.2976,390.20294,0.48869945108890533,0.5576039552688599,4
default,19011,car,536.8333333333334,537.1,0.2666666666666515,16105,16113,67.469604,362.49304,32.487732,397.29883,0.6420092284679413,0.8030327558517456,8
default,19027,car,533.2,533.5333333333333,0.33333333333325754,15996,16006,912.7668,395.60373,871.5259,363.0274,0.6055255830287933,0.6740562915802002,10
default,19032,car,532.6,532.7666666666667,0.16666666666662877,15978,15983,658.84174,396.0682,647.16187,362.48657,0.7601304769515991,0.8181782364845276,5
default,19050,car,534.5333333333333,534.9666666666667,0.43333333333339397,16036,16049,1078.2241,384.98264,1041.1774,361.63162,0.5371398444359119,0.600548267364502,13
default,19109,car,535.5666666666667,535.8666666666667,0.2999999999999545,16067,16076,858.0737,396.3386,823.63776,361.3827,0.6070819828245375,0.6922329068183899,9
default,19110,truck,534.5333333333333,600.7,66.16666666666674,16036,18021,1078.5968,385.73846,1065.3501,382.43896,0.45152480006217954,0.5580607652664185,5
default,19120,car,541.7333333333333,541.9666666666667,0.2333333333333485,16252,16259,405.42862,360.3554,389.84,399.12045,0.87254227910723,0.9017433524131775,7
